1.698776652523094344e-01,1.867891563992837289e+00,2.793962999282392001e+00,3.232614218868580025e+00,2.437112665997145378e+00,1.083144535769576366e+00,3.731041215201628680e-01,5.399113516680435071e-02,9.059180948106139442e-02,1.101212987143773830e-01,1.184533855804144331e-01,1.345896323151506979e-01,2.264980589244396103e-01,1.831600880598878989e-01,5.409370985874926985e-02,2.995914988465013095e-03,0.000000000000000000e+00
1.960696976626683297e+00,1.979665145230874401e+01,2.264585907369291817e+01,1.854700153857835687e+01,1.150321557213644930e+01,7.297823251801897726e+00,4.215261548349406695e+00,2.263208778209199856e+00,3.526255395001928417e+00,4.745355649595477843e+00,5.419973763053595128e+00,5.996593327763225290e+00,8.377024174850740579e+00,9.761314096904131432e+00,7.513680533633403158e+00,2.956589364242233842e+00,1.195383168894842280e-01
2.006778242640585574e+00,2.031556736794473039e+01,1.979179487292070405e+01,7.313389404530323823e+00,3.929472052009343130e+00,3.301233055872746736e+00,3.021271267091795831e+00,2.823201643020154972e+00,4.160932140094302234e+00,5.742174826003829224e+00,7.818652263576928441e+00,9.964604052094713893e+00,1.284766269122632032e+01,1.806758162994816175e+01,2.321112347353762928e+01,1.736662102756530501e+01,7.172383595858100591e-01
2.107142183881146824e+00,1.566331846455358701e+01,9.833019468045165468e+00,2.169290455912843696e-01,-2.746033185070336557e+00,-3.087879054068913387e+00,-2.655463396836243550e+00,-1.825029987723010505e+00,-6.719848499664202723e-01,6.584757789831077179e-01,1.833228304836895362e+00,4.016470174578010699e+00,6.954741803911255182e+00,1.176384576774711022e+01,1.820679699572536236e+01,1.902219345050955113e+01,1.850603422541499565e+00
2.268789891386834956e+00,1.217178913227001757e+01,2.840913010669568362e+00,-5.578524291025756199e+00,-8.359481924143224774e+00,-9.049994584488292304e+00,-7.906461762347517741e+00,-6.726711007049593682e+00,-5.866430999686435221e+00,-4.741157210562916724e+00,-2.999576959834373557e+00,-3.268582287885608562e-01,2.040625945023085919e+00,4.863337453699974944e+00,1.291731418557118793e+01,2.259587651037967504e+01,5.828270669712773078e+00
2.908131522937220215e+00,1.108756987632001056e+01,-1.849634694887667408e+00,-1.169680444297842037e+01,-1.349875034048486278e+01,-1.407089793342214712e+01,-1.314577785345945493e+01,-1.221735802188047160e+01,-1.159889312173417331e+01,-1.096084147675424170e+01,-9.248837436283849911e+00,-6.205177072477245481e+00,-2.606723785901169599e+00,1.113019884964127515e+00,1.019099242419163609e+01,1.470983608932958298e+01,3.059940146293053775e+00
4.175243176292051217e+00,1.233519937150174073e+01,-2.222212708940739745e+00,-1.133412946722656045e+01,-1.228314364657481228e+01,-1.342121673968525641e+01,-1.368255644065076915e+01,-1.333749045242965003e+01,-1.230652134011600296e+01,-1.109461588069341076e+01,-9.921568187903977432e+00,-8.043763887370367627e+00,-4.978195745549111706e+00,-3.632180912046419352e-01,7.354991006795922104e+00,9.507364165370196574e+00,1.417325051897911470e+00
4.089897924728256307e+00,1.542623563477492610e+01,2.557406976417184730e+00,-2.896051362189005829e+00,-2.223202804943508415e+00,-5.827325014979729545e+00,-1.098033375012450819e+01,-7.299261937088187047e+00,-8.842002321679444110e-01,1.103929253119951687e-01,-3.683094881555176725e-01,5.535681011698715404e-01,1.289449300501678941e+00,6.945863841761449997e+00,1.366911922631411791e+01,2.154344933016393782e+01,4.339966455787679145e+00
3.934194059877868632e+00,1.537041527559866516e+01,3.394091632182524965e+00,-1.235713752707776614e+00,-3.186442712726636373e+00,-1.014814220334192285e+01,-1.682681380862321419e+01,-9.589950282910390200e+00,1.018731750059770347e+00,2.329026506430586618e+00,2.966519939842040543e+00,2.534521133508475632e+00,4.065153053186382870e+00,8.716994926409595834e+00,1.747791730495440987e+01,2.494425264115339047e+01,4.562603617393513389e+00
3.616972991271587556e+00,1.389977880054422954e+01,3.280598083166603285e+00,-3.639898826347765404e+00,-8.939359763802773529e+00,-1.811546506805789036e+01,-2.402746429742587253e+01,-1.760659635926706557e+01,-4.786336003718059118e+00,-4.768564750819948017e-01,2.180469642653459772e+00,4.522831069076342025e+00,6.663066551443213470e+00,9.982539491547223420e+00,1.512505187951467001e+01,1.729970118572275695e+01,1.811936926117662328e+00
3.128962629327058931e+00,1.432913958791428577e+01,2.717124922901292372e+00,-5.219399620495702941e+00,-1.448057303269910001e+01,-2.601611289415014028e+01,-3.021174111745405000e+01,-2.525563873058861475e+01,-8.945788435481354384e+00,-2.933804281165806493e+00,-6.723199381766401528e-01,1.720098124931543238e+00,4.786775959125382229e+00,8.745261885671924418e+00,1.667398153367285119e+01,1.501000722651042985e+01,8.632963417066708001e-01
2.460992763309561848e+00,1.502292818721645595e+01,4.936531774864804767e+00,-2.469323613387751415e+00,-8.671845017510092291e+00,-1.985629831670756573e+01,-2.594277541409256571e+01,-1.460099903552552547e+01,-3.583228977546745408e+00,-5.317109115201547054e-01,1.189956590636622513e+00,3.083881464144100804e+00,5.491463831984707333e+00,1.028429317131371334e+01,1.560026407631804446e+01,5.804462590665113275e+00,3.223955733069012175e-01
