0.000000000000000000e+00
1.499566877349731442e+01
2.775794007009076125e+01
3.988209780185454179e+01
4.929427288309220501e+01
5.695163566104828590e+01
6.014220348519664583e+01
6.428994165658951943e+01
7.130919086971590559e+01
7.641409938835329285e+01
8.135947951578324933e+01
8.439051894872419268e+01
8.710250159925030289e+01
9.156929655305800964e+01
9.938618772222150710e+01
1.057673233705182412e+02
1.156580836253781541e+02
1.225178044472971379e+02
1.343229053966460924e+02
1.507163467407226562e+02
