0.01403,25.012,58.335,24.731,39.114,21.978,57.215,8.0135
4.388,21.024,5.0914,4.3386,-5.1758,8.1315,5.9565,17.86
23.366,4.9503,0.18376,-10.957,-10.111,2.6885,-0.61688,22.131
19.381,4.1876,-2.6868,-11.628,-10.028,-0.54048,8.6891,-24.745
12.142,3.7024,-2.7381,-13.42,-11.915,-3.2225,-1.4682,-26.593
10.07,3.1416,-1.5587,-13.206,-9.5916,-9.317,-16.413,-65.858
14.197,5.2854,-3.0224,-12.593,-14.633,1.6267,5.1376,15.512
5.4721,42.025,40.94,43.486,46.214,34.003,41.147,20.247
