5.8342,50.192,37.208,37.886,31.659,43.423,40.046,1.2088
4.2107,11.273,5.2213,-5.7201,9.2275,3.7758,16.438,7.8828
5.5996,4.2934,0.0036091,-13.017,-5.5401,-2.4029,1.71,27.747
-15.028,5.4693,4.7719,-15.676,-6.5137,-4.0348,0.37976,23.549
-18.165,-7.9004,-1.7831,-16.138,-7.0928,-5.4979,0.95269,17.026
-39.245,-26.291,-8.2293,-12.51,-8.3215,-2.5852,0.015525,15.698
5.5797,12.742,0.45918,-18.257,-5.8266,-5.6015,1.5488,20.499
18.667,29.866,41.506,48.189,38.059,40.16,45.075,5.3208
