0.000000000000000000e+00,7.553801696526979935e-03,1.626885114545404187e+00,2.013063146369680201e+00,3.022603148764094971e+00,3.580214824107240901e+00,3.805456532547112580e+00,3.882299061837489074e+00,4.810857010555999125e+00,6.635778684286796292e+00,7.294517619415075593e+00,8.929759276285430758e+00,4.614769892527355033e+00,1.781095731741034305e+00,1.263126336463663790e+00,4.487555164813015335e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.266373079551426251e-02,7.705537118739988145e+00,9.805031302253912173e+00,6.639595103481560123e+00,5.059214230297168768e+00,4.182188302259403301e+00,4.113903820741733774e+00,5.197122071415154032e+00,6.998016082474590505e+00,7.988136334595318466e+00,1.143087068408919293e+01,1.104759079605362260e+01,1.389066423477382450e+01,1.049515415337354796e+01,1.552519377074008111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.513030593694995041e-01,4.727920390603231660e+00,6.493289937654251887e+00,4.684286000579942488e+00,8.654043216183521237e-01,-1.249079076440358538e+00,-2.172902315429280584e+00,-2.470981870089479671e+00,-2.203857466231877726e+00,-1.124213361000660827e+00,2.038017748008843777e-01,1.074234304182891231e+00,2.895819755787372607e+00,5.674750468777122414e+00,7.192366845211251913e+00,1.807852699029113053e+00,6.123896102230550476e-01,3.100072175551739306e+00,5.390493065748677148e-01,9.872301110098323680e-04,0.000000000000000000e+00
9.087872796353451132e-01,1.067922661123001582e+01,8.721101146650291014e+00,1.517780261828566957e+00,-4.147265709745045825e+00,-6.532294679902807211e+00,-7.026858151801862462e+00,-7.110204750327591583e+00,-7.108604766132532227e+00,-6.483639360660102824e+00,-5.168953753684063734e+00,-4.512865698869991782e+00,-3.727979473468830296e+00,-1.996380453696450230e+00,-1.747228665461062480e-01,3.171990350018058180e+00,4.891059148528170475e+00,1.138395793244948173e+01,9.860422673903672219e+00,4.960264463518877953e+00,5.645065127800116128e-02
5.147658896208853196e-01,8.678239006634429487e+00,6.300476998648423255e+00,-2.044033187423850428e+00,-8.786990636246965636e+00,-8.546781544541056874e+00,-8.256769822575268591e+00,-7.998019723505658263e+00,-7.759523694366412094e+00,-7.062477882648713567e+00,-5.995423708094093307e+00,-5.435115666632374776e+00,-4.427030931204979147e+00,-2.637755220687697744e+00,-7.604787086090267767e-01,1.357822636608691180e+00,6.277344784861762506e+00,1.015464333042829104e+01,1.554737015862870031e+01,1.812403968050345426e+01,2.139135436762537312e-01
3.772670194769408014e-01,8.878118223821676480e+00,-1.553866687016763892e+00,-4.678776883434897726e+00,-6.662587774297702659e+00,-7.320695587821184347e+00,-6.159179061460172022e+00,-5.486948790713279678e+00,-5.323696813596106914e+00,-3.622243151723140375e+00,-8.627690299148864650e-01,1.142670185026306851e-01,6.601156395939512533e-01,1.643740535105294942e+00,3.186422477391660291e+00,4.664255572841542907e+00,7.645859489278668875e+00,1.140694409954998179e+01,1.370435530342860986e+01,6.650675190198057862e+00,2.402020278795034436e+00
4.090192250243269712e+00,1.551745090894507406e+01,8.910169459894544675e-01,-9.352683606096576785e-01,-2.277937956167904066e+00,-2.448413231820438352e+00,-1.722075376461481122e+00,-2.758695492810882666e+00,-3.545609603269231247e+00,-1.455080517754425928e+00,2.072195021978669782e+00,3.288410613236430802e+00,4.052833857028738329e+00,4.783485740619230597e+00,6.079466869309351651e+00,7.811478570249101416e+00,1.020080514151966256e+01,1.217863394856394343e+01,1.231194007308237559e+01,3.063949516563063469e+01,6.471833017245567810e+00
1.090147639405619984e+01,1.699716266624007233e+01,9.719484874142436226e+00,3.289337773634528173e+00,1.731108777832331302e+00,5.459097852290792918e-01,8.661449452303828789e-01,-1.163123207239413315e+00,-3.439542403524600722e+00,-9.191362614437370571e-01,1.718822568221912261e+00,3.514298902132176217e+00,4.077982004890739809e+00,3.993214305756311866e+00,4.845356281215008387e+00,6.711208131638318086e+00,9.839725698343443128e+00,1.241087542044271252e+01,1.315681676571945502e+01,2.683291971187919245e+01,1.259163738470696536e+01
9.616185917326808053e+00,1.743423939279480450e+01,8.791150317685364257e+00,2.243502551115665877e+00,1.784466265974673060e+00,2.002054905352949721e+00,1.366269199197951645e+00,-2.605785010343322217e+00,-4.682023639324432551e+00,-2.871560304426401533e+00,-2.634208203331991349e-01,2.238319945563516100e+00,3.472852264301877767e+00,4.217124111500183403e+00,5.279443650322628301e+00,7.947260523411892486e+00,1.066183972917652945e+01,1.170478566280276667e+01,1.534612727595514414e+01,2.610014005246351942e+01,4.057350535139111258e+00
3.470327129455081483e+00,1.126518198782236091e+01,8.544027568857311294e+00,3.337583778017579661e+00,2.367086895821469916e+00,1.229213645462356785e+00,-1.043482961897901795e+00,-5.100991200036775197e+00,-8.865122014131666006e+00,-6.981822329796172788e+00,-4.041452318435262647e+00,5.159426661331790731e-01,2.887417595398596770e+00,4.544278456013397971e+00,6.247828933339436119e+00,8.542506801098349811e+00,9.869692631150611462e+00,1.368673991236651233e+01,1.700183360739983840e+01,1.733013680484445018e+01,1.031790877520583294e+00
