0,0,5.8658,15.612,20.902,15.839,22.404,19.386,17.256,4.9923,5.8204,10.356,16.709,9.4944,33.833,9.0899,0.54165,3.0781,3.0783,1.3588,0.0085754
0.050528,15.373,21.758,56.143,30.026,13.629,11.756,10.36,10.758,9.7572,10.317,10.958,11.345,13.974,10.947,15.091,14.823,32.462,35.26,56.238,0.51834
-0.69182,16.113,30.507,20.358,9.9285,6.7582,3.5424,4.0146,2.2734,2.6649,2.8953,4.2622,4.9872,6.8192,10.64,8.8782,11.78,11.51,11.985,30.391,0.34814
0.17222,26.445,20.286,10.152,5.1134,1.3433,-0.2249,-2.0249,-2.0369,-2.9294,-1.6578,-1.0809,0.35527,1.3513,4.0767,4.771,8.2229,10.006,17.404,6.343,11.975
10.024,11.481,11.926,8.5534,-1.2098,-5.5957,-8.0842,-9.7075,-9.679,-9.3668,-9.1183,-8.314,-8.3885,-5.4623,-1.6307,-0.73278,0.75941,1.8839,6.894,40.149,61.712
14.398,11.852,8.15,3.0068,-5.8484,-8.7807,-9.7515,-10.88,-12.086,-14.13,-12.889,-12.899,-12.015,-9.5936,-5.2978,-3.421,-1.85,0.23889,7.2563,4.6,19.827
16.46,8.0033,6.3631,-3.2114,-11.026,-11.108,-12.35,-12.811,-11.522,-11.608,-12.365,-11.874,-12.724,-8.8989,-8.1021,-8.8401,-7.2683,-4.5267,4.4848,21.118,4.0406
15.279,12.018,5.2722,3.3544,3.2253,-2.4502,-3.908,-5.5084,-7.3135,-9.074,-9.4841,-9.3501,-5.522,-4.6918,-4.5359,3.2302,1.8939,2.2958,7.2798,4.8418,2.5115
32.948,22.282,10.107,6.6869,-1.2897,0.71923,-0.55462,1.9567,3.1412,-3.7476,-12.004,-3.4288,5.77,2.732,5.0873,3.8434,2.0208,6.5311,14.353,23.183,22.265
40.374,20.046,16.211,7.6999,1.5096,-1.5209,0.20881,0.92065,-0.57882,-8.3094,-20.046,-3.6868,3.7588,1.5539,1.0684,0.10189,3.884,8.0763,15.142,25.129,32.756
35.973,16.637,13.73,6.9015,4.2856,2.8069,0.39608,-0.73626,-7.0675,-15.929,-25.298,-14.225,1.1585,3.8321,6.4063,7.5797,7.5644,9.9012,12.047,21.18,15.929
22.765,17.728,11.891,6.9566,2.1717,-0.24429,-1.7292,-3.9371,-9.2687,-18.523,-31.836,-14.883,-4.8666,2.1897,4.7247,4.5885,5.9643,7.6529,12.977,18.187,3.219
23.46,15.922,13.885,8.0024,3.0455,-1.4287,-3.2803,-6.3547,-12.092,-28.953,-32.309,-29.979,-4.8987,-1.6407,3.7936,5.0039,6.6186,9.5412,13.829,20.409,-6.0604
17.725,25.013,14.641,9.5532,2.308,-1.7337,-3.2129,-5.2894,-15.156,-29.084,-40.904,-27.226,-4.3123,-1.0977,1.3546,3.4734,4.4337,9.7263,14.127,24.389,7.5565
4.2245,20.119,18.857,12.063,3.6248,-1.0284,-1.9079,-3.7507,-7.8844,-13.117,-18.504,-11.039,-3.0181,-0.61914,2.9043,2.7457,6.0023,8.811,15.123,-1.0565,-0.55092
5.7095,34.463,21.391,14.773,5.0644,1.1718,-0.99647,-4.9556,-6.91,-11.148,-14.915,-9.4605,-5.7186,-0.61713,3.2161,4.0424,5.8823,7.1987,16.816,0.0083423,-0.068878
1.9788,35.774,26.904,18.465,8.595,0.3854,-2.5568,-4.1848,-8.5993,-10.559,-14.152,-9.3576,-6.0599,-2.1481,4.1737,5.9765,6.6978,10.178,10.756,8.0779,2.6207e-07
0.2389,9.7316,24.903,23.358,12.227,6.0632,4.58,2.4563,-0.62284,-4.5691,-6.9608,-2.7921,1.9985,7.9868,6.0537,9.6768,13.294,16.48,8.2404,-4.2486,0
0,0.0060933,3.5745,15.336,14.879,11.254,7.76,5.3292,2.9648,1.6319,2.1676,3.7844,3.9214,7.5988,11.395,10.498,14.528,3.1191,11.458,0.014758,0
0,0,0,4.0995,28.132,18.562,11.803,6.2866,4.49,1.0314,-1.7668,0.81455,6.2239,10.58,16.98,11.481,14.079,7.1736,-0.26926,0,0
0,0,0,0.029639,19.78,63.454,12.916,7.8734,-0.57567,4.0767,4.4468,5.6127,-0.72087,20.036,19.455,1.8162,0.10259,0.00054636,0,0,0
