-46.833,56.104,25.242,30.385,24.981,36.128,58.068,50.965
8.4127,11.119,7.2136,-2.4243,8.9413,6.8323,10.61,42.868
6.4755,4.6261,0.42055,-12.221,-5.8122,-0.54271,3.1293,20.212
-18.881,5.1866,2.8757,-15.382,-7.0372,-4.274,0.34005,24.017
-4.5282,-11.705,-3.7423,-15.368,-8.0582,-4.6314,0.761,16.226
-40.632,-21.551,-8.1118,-13.255,-7.8849,-3.506,0.70722,15.513
7.9667,10.551,1.2261,-16.743,-6.3353,-2.2098,0.57015,19.678
11.608,34.962,33.133,40.602,36.401,23.393,49.099,23.671
