5.7808,47.567,33.281,27.617,26.799,31.004,28.544,0.90393
1.5477,12.704,5.2992,-1.9988,8.6848,7.4235,18.487,4.2197
2.7392,4.9387,1.0301,-12.535,-5.0092,-2.5125,2.8713,19.089
-8.2299,2.966,3.8989,-15.911,-5.9714,-4.4908,2.1317,19.229
-14.072,-9.9497,-4.3536,-15.265,-7.8095,-6.6292,1.1886,14.799
-29.166,-24.247,-7.3576,-13.197,-8.2677,-1.712,-0.20718,17.779
5.0442,11.684,1.2638,-17.183,-5.8614,-4.8617,1.993,19.431
12.829,32.427,32.299,43.021,34.248,35.984,41.392,3.7781
