0,0.86747,12.641,11.264,34.391,-6.6997,21.828,13.902,13.47,9.541,9.3052,-0.29816,11.416,13.46,-4.5054,-10.048,0.31928,1.9892,1.6009,0.01272,8.1819e-05
0,-11.47,24.975,18.684,9.3746,14.962,5.9555,7.7322,8.0961,6.5203,6.1232,7.652,6.1171,8.468,10.365,18.847,18.927,18.158,23.362,11.767,5.0018
1.9263,9.4123,5.0377,9.4065,5.2457,3.6652,1.4669,1.1198,0.26674,-0.041934,0.62581,1.4454,1.5989,3.2847,5.8609,6.9421,7.9686,17.807,17.375,29.472,12.664
-7.6624,31.588,4.4866,3.4165,2.2116,-0.63413,-2.8915,-3.682,-3.9634,-4.7437,-3.3076,-2.1564,-0.65475,0.30636,0.23555,4.5705,3.9744,10.691,7.2537,24.31,43.529
36.449,16.515,1.4715,-1.8919,-6.2639,-9.0863,-10.253,-11.974,-12.914,-11.302,-11.595,-8.8334,-8.761,-7.9714,-4.7736,-4.9996,-0.49569,2.9526,10.536,17.405,9.9554
21.546,12.339,3.6869,0.0090014,-0.54601,-7.9133,-11.18,-11.925,-12.055,-12.771,-12.685,-11.311,-12.009,-11.547,-10.421,-6.988,-4.2311,-0.17835,4.688,13.853,5.4209
7.4091,15.132,-0.87327,-4.8815,-8.8423,-12.061,-9.9189,-12.669,-12.378,-12.685,-11.686,-10.924,-10.02,-10.634,-7.2094,-6.741,-3.6424,-0.21955,-0.46023,8.0232,42.721
64.871,6.7473,7.6449,5.8251,4.3537,-4.7289,-8.2329,-8.1768,-8.3287,-8.0465,-9.6823,-8.6494,-11.765,-8.9624,-7.7119,-5.3516,-2.6748,-0.83346,4.1331,6.4004,39.92
15.427,18.015,7.4852,-0.11228,-4.0347,0.72248,0.99898,1.0877,2.692,-1.483,-6.4373,-7.4623,-2.2543,6.8896,0.24213,1.5948,-0.64579,2.9142,1.5216,14.705,52.099
31.894,10.936,9.0984,-0.44977,0.93599,0.4208,2.1432,1.8409,1.9794,1.2713,-8.4055,-9.4481,8.674,6.0978,6.1915,7.4229,6.3247,9.6378,16.456,9.8738,3.5724
23.143,10.656,6.9503,3.3956,5.0934,4.058,2.5564,1.3366,1.5403,-5.4007,-13.102,-5.0037,-0.40753,7.6489,2.7638,3.6751,1.4031,7.3364,9.9716,9.7474,1.9771
2.6026,13.431,4.3046,5.3522,1.0572,3.4053,0.72241,0.83067,-4.9999,-8.2685,-20.87,-14.989,1.2288,6.9586,6.9415,7.9129,8.2833,10.915,12.707,16.793,20.284
23.155,12.603,7.0578,2.9132,4.0074,0.32233,-0.61218,-5.2431,-4.3997,-14.447,-23.104,-21.435,-5.9178,3.1757,8.7378,8.16,9.8936,13.194,13.938,28.284,39.094
27.874,14.078,4.6133,3.2147,0.08019,1.2173,-2.4728,-0.98645,-6.9976,-19.895,-26.419,-18.197,-5.5862,3.952,5.5026,9.4222,9.0291,13.51,17.427,18.689,14.773
26.696,14.785,4.3602,0.38913,1.1699,-2.3428,-1.8671,-6.6554,-19.439,-30.709,-31.058,-33.153,-12.281,3.8639,3.4869,7.6272,10.133,14.152,15.042,27.353,6.8516
26.791,14.958,2.9921,1.1149,-0.72204,-0.93309,-3.071,-3.3387,-6.3984,-11.46,-16.721,-14.632,0.090021,0.8053,3.9023,3.8202,10.048,12.023,18.529,21.597,0.14477
13.443,14.36,5.4319,1.6695,-0.44516,-3.2568,-6.9993,-9.2239,-10.988,-13.036,-14.406,-8.4021,-8.5863,-3.619,-0.13007,4.2707,7.7616,14.546,21.236,12.322,0.00081231
0.5168,15.865,7.615,3.9733,5.2054,1.6689,-1.5968,-3.6318,-5.4874,-9.0962,-10.943,-10.614,-6.255,-5.8659,-0.070171,6.1293,10.55,19.983,27.088,0.44341,0
0.00043728,7.5388,10.963,8.8364,3.9533,5.1818,3.082,2.8641,2.1541,0.90613,-0.51762,0.2884,-0.83162,3.956,9.4,10.959,16.931,15.968,1.6522,0.00016275,0
0,0.038855,27.827,16.144,13.071,8.55,2.2458,3.6236,1.373,1.4107,2.3762,6.7428,14.583,18.165,19.446,9.4724,7.897,0.44678,0.00020594,0,0
0,0,0,0.023371,2.2174,0.68269,6.0356,5.1527,8.6721,6.793,6.6656,8.341,11.147,-0.24344,0.32394,0.00021387,0,0,0,0,0
