0,1.3561,5.8479,5.6849,2.9389,4.6883,5.1554,4.6685,4.7163,3.8527,2.0775,0.50959,0.95227,1.3247,1.3998,2.1544,1.9032,1.0847,0.29111,0.022663,3.4056e-07
0.0036458,10.265,26.948,19.172,11.933,10.95,9.4239,7.7544,7.7908,7.1672,5.5138,4.4044,6.2819,7.736,8.7305,13.935,16.019,19.02,15.47,13.973,0.56633
0.74776,11.55,17.892,13.287,7.646,3.9835,1.0955,-0.29138,-0.24229,-0.23874,0.8252,2.1594,2.6086,3.5278,5.0684,7.4969,11.711,21.464,21.538,26.62,9.2704
2.6962,15.573,12.965,5.3844,-1.1292,-4.6027,-8.4098,-8.7192,-8.8152,-8.7275,-7.1101,-5.4651,-4.0236,-2.8119,-1.286,0.93729,3.1302,6.7033,19.201,24.458,13.132
6.8698,15.673,7.229,2.328,-5.2794,-12.522,-14.919,-14.928,-16.011,-15.41,-13.312,-12.218,-10.321,-10.473,-8.5359,-5.6813,-2.546,1.9887,8.3767,18.39,6.7792
2.221,11.798,5.3968,3.1109,-5.3473,-9.0372,-11.848,-13.179,-14.344,-14.442,-13.702,-12.834,-12.203,-12.037,-9.5577,-6.5417,-3.6834,0.89884,5.7055,13.077,2.5004
1.7222,9.0721,7.0732,6.6504,3.9036,-9.5614,-9.5434,-9.0845,-12.017,-12.668,-12.591,-12.137,-11.217,-10.294,-6.3594,-3.5441,-0.96281,2.4877,6.5756,14.212,3.2593
4.098,14.517,7.7069,5.3771,0.99927,-2.7508,-4.4471,-2.8363,-3.9373,-8.1399,-9.507,-9.8508,-7.5717,-2.2316,-1.0671,-2.0784,-0.0077743,8.2315,9.5067,19.707,6.2403
9.0776,19.951,8.1415,0.28744,-1.4863,-0.35413,0.95171,2.5486,2.6356,-1.2134,-8.3634,-8.41,2.9979,6.4084,4.3893,4.6078,6.6364,12.118,12.821,13.391,2.065
9.9518,17.606,7.8762,0.5877,-0.33452,3.2295,3.8075,3.6153,2.7137,-2.1476,-4.8757,-6.3344,4.6886,7.0242,5.6306,5.7225,6.4102,12.231,14.839,14.457,1.5639
11.595,14.979,7.9533,3.3059,3.4136,4.5462,3.2641,1.9228,-0.58842,-5.6453,-1.123,-5.7351,3.1346,6.9855,5.8455,5.4488,6.3968,11.981,13.871,9.0482,0.44464
7.6673,11.505,7.3652,3.5465,2.9693,2.6417,0.58194,-1.8043,-6.1331,-15.517,-21.651,-16.446,0.39676,6.1642,7.2295,8.2857,11.114,15.309,19.838,21.366,4.5851
11.195,16.234,7.3927,4.2959,3.2294,0.8989,-2.5065,-5.233,-9.5188,-21.464,-29.625,-26.549,-4.2675,3.4491,7.8275,9.7267,12.554,15.991,15.847,34.535,6.4115
11.779,17.344,6.9294,2.5443,1.1623,-0.58718,-3.2048,-6.3173,-16.04,-28.354,-33.663,-28.563,-12.204,1.7658,6.3954,9.0122,12.058,15.51,19.502,24.827,2.7458
9.855,20.947,8.6908,2.4355,0.57375,-0.66602,-3.2305,-9.5199,-20.738,-32.744,-36.742,-33.587,-16.678,0.71575,4.6314,8.6443,12.719,16.807,20.638,31.947,2.4164
4.2202,21.636,10.082,3.1612,1.3137,-0.43329,-3.6663,-6.6186,-11.442,-16.69,-18.674,-15.66,-4.5683,1.2473,4.9844,8.7388,14.059,19.142,17.44,9.7001,0.48004
2.8703,23.175,12.857,5.5396,2.4285,-1.0116,-4.6586,-7.5077,-11.232,-14.4,-14.785,-11.383,-4.1794,0.57487,6.475,11.084,16.808,23.478,30.805,5.9998,0
0.70851,13.946,17.185,8.5607,6.1858,4.2547,0.13137,-2.5969,-5.5195,-7.9074,-7.353,-4.7349,-0.4122,3.6707,8.281,14.274,22.211,25.913,21.101,4.7509,0
0.0087684,2.4278,12.985,13.322,8.5804,6.0579,3.0836,1.6729,0.39022,-0.88574,-0.73578,2.0429,5.595,10.675,14.011,15.81,21.948,14.835,0.64688,4.0816e-07,0
0,0.036679,1.2352,4.9157,5.306,5.0635,2.1778,0.019104,-1.3309,-2.1736,-1.4623,1.8056,6.7352,12,7.2366,4.9018,1.0084,0.5588,0.0018585,0,0
0,0,0,0.0021895,0.072604,0.27793,0.22815,0.10221,-0.13892,-0.33965,-0.20843,0.53464,1.1962,1.1046,0.18798,0.00023973,0,0,0,0,0
