4.345610518255540455e+00,1.584681924360689109e+01,1.166821874679016879e+01,6.575113834036065086e+00,6.793159645281980907e+00,1.087393556987626653e+01,9.044853066187091173e+00,6.199914213743394908e-01
5.080960455039047474e+00,1.754484616462100988e+01,1.071212437103064374e+01,3.436421107086876869e+00,8.349806508318511789e+00,1.249676709406319652e+01,1.545734495112389695e+01,2.704484422869412708e+00
2.025082428269185719e+00,5.902355723644998164e+00,4.329450868847633527e-01,-9.679664340393077993e+00,-5.964736293425096925e+00,-2.859095115729913539e-02,6.467131577427115197e+00,3.858140751647277877e+00
-7.858156318031035426e-01,7.307068888865774214e-01,-9.178767259852118610e-01,-1.302270508786208403e+01,-1.013232670233960064e+01,-3.390544132215890016e+00,3.412206709021114559e+00,3.268146845738602924e+00
-7.006081645003169989e+00,-1.236334076181953101e+01,-6.534508194616940102e+00,-1.456694216832655897e+01,-1.071344383276797529e+01,-4.138484746186393615e+00,2.552317995385730676e+00,2.708939351284152419e+00
-1.018893681989665012e+01,-1.824463942410739037e+01,-9.220993541371392155e+00,-1.274844026908071193e+01,-9.022897708756794088e+00,-3.197214938845903465e+00,2.692165241050224367e+00,2.909483862883970762e+00
5.852069868690512600e+00,9.439421484824855213e+00,3.482087456312712437e+00,-7.954382479819085638e+00,-4.288858578934888754e+00,2.074444347294048363e+00,7.521263055866430847e+00,5.679629958679123902e+00
6.307801436099033765e+00,1.074329360495880081e+01,9.355437705152148453e+00,2.090767134041667585e+00,1.870252550239772216e+00,4.714461466275857937e+00,3.797424609631155246e+00,7.792696346534111473e-01
