4.349913817030113816e-01,4.773076446948753215e+00,5.518142383757392189e+00,2.871768815952982834e+00,2.319282083342893763e+00,2.528578084192255826e+00,3.605729362122873649e+00,1.371655710818140195e+00,2.650692724340526774e-02
1.754499003244244459e+00,1.886775752026611030e+01,2.149173845873745492e+01,1.007515196634596855e+01,1.078353160103653252e+01,1.385091825079369166e+01,2.157578739638411491e+01,9.235402891560518412e+00,2.823795004963899902e-01
9.914277230448015343e-01,9.235458012668440020e+00,8.042544961759004352e+00,-1.763394420824527797e+00,-2.292190315736359896e+00,1.873046981748846429e+00,8.362059734539275979e+00,9.269919921213164216e+00,1.191553074349348318e+00
2.806975497389437857e-01,3.094317419225394161e+00,3.438376620042380427e+00,-7.832843489221927413e+00,-1.126057135314427171e+01,-5.961035900781936903e+00,1.396668851224287300e+00,6.226666671342771409e+00,1.194541113266832877e+00
-1.201760647766478840e+00,-6.935303352548966238e+00,-1.284275727151136470e+00,-9.868412963452708908e+00,-1.368762861965415745e+01,-7.762822549609336598e+00,-6.144322330339304639e-01,5.044327671447491390e+00,1.001969492883109991e+00
-3.266098458681423899e+00,-1.967321394535272816e+01,-1.224408462838196954e+01,-1.207797266499612654e+01,-1.352366728060305689e+01,-7.477498017834510513e+00,-6.783750265506497401e-01,4.574987194549680503e+00,9.264177777745201681e-01
-5.033613479532388357e-01,-4.356907153071276184e+00,-1.840463106231629231e+00,-9.277923217385042776e+00,-1.170681271927913691e+01,-5.287227744377313243e+00,1.929598574782096065e+00,7.634072638560709834e+00,1.819056638360687872e+00
3.272360176761751838e+00,1.537678112520556795e+01,1.369491045565986731e+01,1.932450792684072161e+00,-1.218013924995309916e+00,2.957008466045894846e+00,7.970784692073868527e+00,6.529185783600029325e+00,1.373482288135942975e+00
7.387866727952949741e-01,3.694505093673841500e+00,4.298397749451843275e+00,1.817373721416351895e+00,6.305500014771990847e-01,1.188204908330002363e+00,1.889039636346096618e+00,5.710894228829718200e-01,5.675008179821652843e-02
