0.000000000000000000e+00
1.114101419672716275e+01
1.390418782408053033e+01
2.115751859588312556e+01
2.875624607110488284e+01
3.531878343606913262e+01
3.946354387709919109e+01
4.464449442838675708e+01
4.913465157283598472e+01
5.535179223438105822e+01
7.054924718482459411e+01
7.607559443953132927e+01
8.091114828739972609e+01
8.954606587287898378e+01
9.334542961048987308e+01
9.541780983100488811e+01
9.852638016177743907e+01
1.043981241199033434e+02
1.123422482985442628e+02
1.242431352427936133e+02
