0.000000000000000000e+00
1.347047143334766872e+01
2.625014945985700621e+01
4.110220770688135872e+01
5.871743958125908591e+01
6.700696046331918865e+01
7.149711760776841629e+01
7.685076651076556686e+01
8.151362200692437909e+01
8.893965113043655890e+01
9.550218849540081578e+01
1.013739324535267343e+02
1.074183747633622232e+02
1.172621808108086014e+02
1.252063049894495208e+02
1.350501110368958848e+02
1.492113758770819345e+02
1.713167648959088751e+02
