-9.999999974752427079e-07
1.372318350167935108e+01
2.931771134449678584e+01
3.617930359533646367e+01
4.366467695988882269e+01
5.364517477929199174e+01
5.801164257528087376e+01
6.206621981441340097e+01
7.173482707696021521e+01
8.327477768064511565e+01
8.982447937462843868e+01
9.606229051175540690e+01
1.013644299783133391e+02
1.072903505585839667e+02
1.147757239231363400e+02
1.207016445034069676e+02
1.250681122993958496e+02
1.309940328796664630e+02
1.397269684716442271e+02
1.546977152007490304e+02
