-9.999999974752427079e-07
8.912338465478534033e+00
2.294741352401423029e+01
2.762577187685946001e+01
3.105656800227929182e+01
3.511114524141182613e+01
3.791816025311896254e+01
4.166084693539514916e+01
4.602731473138402407e+01
4.883432974309117469e+01
5.195323531165465170e+01
5.444835976650544751e+01
5.600781255078719312e+01
5.912671811935067012e+01
6.723587259761573875e+01
7.316179317788636638e+01
8.064716654243873961e+01
8.657308712270936724e+01
9.405846048726172626e+01
1.073996458601004349e+02
