0.000000000000000000e+00
1.252945866774609840e+01
2.586578679543933390e+01
3.753507390717092562e+01
4.253619695505588538e+01
4.653709539336384182e+01
5.253844305082580490e+01
5.920660711467240844e+01
6.387432195936506218e+01
6.754181219448068418e+01
7.120930242959633460e+01
7.521020086790429104e+01
7.954450750940461035e+01
8.287858954132789790e+01
8.621267157325121389e+01
9.221401923071317697e+01
9.654832587221346785e+01
1.015494489200984276e+02
1.125519196254453504e+02
1.242061817598115994e+02
